Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
15713,518.4520264,218.7672577,92.42917633,0.906362891,16038,0.583519042,0
13302,482.6900024,209.39711,81.748909,0.92064476,13827,0.595327616,0
11577,431.1560059,178.8362579,83.40615845,0.884582996,11810,0.756073654,0
11550,420.8370056,172.5393677,85.41178894,0.868877113,11734,0.694695055,1
12333,463.1549988,196.5994415,81.60153198,0.909791827,12705,0.592021883,0
9669,388.6069946,151.4384613,83.59090424,0.833857775,10012,0.733889937,1
11872,429.5379944,180.0838623,84.37754059,0.883439183,12041,0.640448809,1
14753,494.8519897,212.1030121,89.36529541,0.906907558,15051,0.816888154,0
12200,447.2139893,191.1407013,81.57138062,0.904364467,12367,0.569747329,1
11858,437.1090088,185.8181763,82.01721954,0.897318184,12017,0.569056511,1
13368,487.5509949,202.5396271,86.57293701,0.904045105,13965,0.718246281,0
12899,468.3890076,201.0482788,82.3874054,0.912180245,13132,0.700499594,0
10724,421.697998,168.3685303,83.73532867,0.867559373,10988,0.594456792,1
14969,494.4169922,207.2099152,92.91051483,0.893838823,15286,0.63970083,0
18913,541.7459717,227.1354828,106.9483566,0.88220948,19099,0.804124177,0
14892,486.3349915,203.0691833,94.12496185,0.886090755,15111,0.792127669,0
9322,385.4159851,157.3514557,76.3523407,0.874384105,9566,0.636531234,1
14517,495.6149902,211.8028259,88.03250122,0.909531891,14815,0.687520742,0
14897,491.1849976,205.7198486,92.87569427,0.89228791,15137,0.594453335,0
11232,427.4299927,180.4371948,80.56560516,0.894782543,11424,0.598784506,1
15936,522.7670288,224.6175079,91.12374115,0.914013386,16298,0.609081209,0
10943,412.0610046,169.8902588,82.82929993,0.87309736,11132,0.741395652,1
14126,498.4249878,216.8854828,83.81038666,0.922320008,14410,0.760771215,0
12203,442.6019897,184.2364349,85.57202148,0.885589659,12418,0.799044013,1
14935,489.2340088,202.4066467,94.64573669,0.883939147,15251,0.609044909,0
12735,441.3800049,174.7375183,94.1065979,0.842587352,13066,0.697426081,1
14434,477.618988,200.3898773,92.38155365,0.887395442,14660,0.783434629,0
10669,403.6749878,164.5473785,83.43628693,0.861907542,10885,0.713836491,1
13078,452.9909973,183.9789734,91.69001007,0.866963208,13385,0.732743144,1
12620,458.8869934,193.8964233,84.0860672,0.901074231,12866,0.75253427,1
14145,486.6080017,209.3532104,86.78947449,0.910021961,14370,0.766666651,0
11004,412.2269897,171.5535583,82.59552002,0.876470149,11199,0.698932946,1
15488,507.8829956,206.6395264,96.87207794,0.883305728,15968,0.602552116,0
11116,419.7139893,173.0770569,82.31733704,0.879655778,11335,0.60164535,1
9778,395.2000122,168.146759,74.49897766,0.896492302,9956,0.620588958,1
11310,424.2179871,173.2693787,84.48459625,0.873072147,11629,0.711186588,1
11850,434.6220093,180.0014496,84.9884491,0.88151598,12073,0.792112291,1
13746,483.8200073,205.8421936,86.18869019,0.908118844,14060,0.715937495,0
15879,517.927002,216.6501312,94.65620422,0.899506152,16484,0.687759876,0
12041,427.2900085,174.1454468,88.91725922,0.859823167,12291,0.634672165,1
13582,476.6659851,199.451889,88.40869904,0.896393955,13825,0.568998754,0
11298,436.6560059,183.2994232,79.59326172,0.900804281,11650,0.725812674,1
13080,474.2600098,198.9573669,84.75006104,0.904736817,13511,0.702772379,0
11850,440.8649902,178.6224365,86.16687012,0.875952899,12201,0.783730149,1
11191,431.0570068,184.311676,78.07806396,0.905840099,11358,0.785884857,1
12261,443.2810059,183.6369324,86.09529877,0.883286119,12507,0.717017531,1
14031,494.2650146,213.7095184,84.46609497,0.918578804,14265,0.738862574,0
11181,420.4129944,171.0338287,84.87569427,0.868179142,11406,0.792416751,1
13799,454.7409973,184.8682709,95.91585541,0.854875267,13965,0.621800661,1
14434,488.2869873,201.6492462,92.53371429,0.888495922,14826,0.707757175,0
12549,448.8479919,175.8460388,92.87818909,0.849133015,12989,0.664988577,1
13557,483.9089966,206.2037201,84.38730621,0.912425697,13845,0.552580118,0
10574,398.6809998,157.8083954,86.85958862,0.834893346,10829,0.693558991,1
14020,488.5820007,207.2651825,86.79779816,0.90808928,14271,0.553909361,0
12848,455.644989,184.6360474,90.0109787,0.873120248,13227,0.690159023,1
13172,450.2900085,178.6181183,95.82071686,0.843928456,13499,0.636328518,1
13980,479.1799927,206.3290405,87.03672028,0.906672835,14137,0.861049533,0
15238,506.1149902,218.3603973,89.61968994,0.911896169,15529,0.547224045,0
14840,512.0079956,220.5143127,86.4150238,0.920016587,15160,0.564172745,0
12483,437.4020081,173.4919739,92.70433807,0.845267296,12767,0.77534163,1
12473,470.3399963,202.4428253,79.02429962,0.920664966,12806,0.525976241,0
11091,416.9450073,171.7740784,82.73455048,0.876365066,11292,0.610133111,1
12330,433.0690002,173.9345551,91.46205139,0.850582421,12550,0.684239745,1
8505,359.1000061,147.7988892,73.8086853,0.866379678,8651,0.677257538,1
13056,485.6610107,205.5296478,82.62532806,0.915634513,13492,0.536423028,1
14587,491.8039856,204.8346252,91.91319275,0.893672884,14926,0.609824419,0
14805,484.6319885,202.9802399,93.69647217,0.887086153,15090,0.784204662,0
10600,414.8659973,174.6505432,78.23210907,0.894066095,10800,0.602820754,1
12867,449.0799866,181.7005615,91.34106445,0.864460349,13152,0.649061739,1
11721,442.3500061,186.2523346,81.25922394,0.899808228,11950,0.577787638,1
11810,444.3519897,187.8073883,80.46891022,0.903558373,11977,0.573078394,1
11525,433.7810059,184.4233398,80.16662598,0.900581062,11697,0.612706006,1
13468,470.7630005,194.4734955,89.74106598,0.887162805,14022,0.69183749,0
16431,509.3850098,208.0528717,101.9614868,0.871680319,16875,0.732219279,0
10879,427.1359863,179.4507751,78.29277802,0.899805605,11110,0.735465109,1
11814,428.0140076,175.5793762,86.32158661,0.870799363,12000,0.784983397,1
11815,430.1069946,177.7969208,85.67855072,0.87623173,11993,0.706174195,1
13391,486.1220093,213.1120758,80.99443817,0.924963653,13661,0.520240843,0
10040,394.7130127,157.8847198,81.77407837,0.855419755,10231,0.626364708,1
10919,428.7019958,182.9326477,77.90177155,0.904794037,11162,0.609047294,1
14018,480.8680115,203.9783783,88.12711334,0.90185374,14287,0.722428381,0
15815,504.223999,214.6546936,94.9879837,0.896760941,16059,0.809779823,0
15080,512.9459839,211.9261169,92.14079285,0.900537729,15533,0.566768169,0
13253,473.4419861,198.6106567,85.91886902,0.901586175,13535,0.689972937,0
15166,502.1650085,214.1398621,91.38510895,0.904367626,15475,0.79486376,0
16156,495.7139893,197.2743073,105.5379791,0.84486419,16434,0.709405482,0
10037,395.3399963,164.2431488,78.49976349,0.878387868,10210,0.764898658,1
12188,435.8609924,182.0326691,85.78117371,0.882004738,12363,0.765770316,1
13399,490.5599976,209.3659515,82.76702118,0.918542504,13654,0.517096341,0
13680,473.0859985,194.9403839,91.22505188,0.883747637,14077,0.779487193,0
14013,480.8309937,191.8450775,94.87568665,0.869153023,14622,0.625915647,0
15676,509.223999,212.9077454,94.76166534,0.895489216,16009,0.57463342,0
9722,373.7529907,145.2644653,87.05447388,0.800537527,9839,0.819108605,1
12682,459.9649963,195.4355011,83.60432434,0.903880656,12892,0.582812488,0
11549,425.2200012,174.2269745,85.78465271,0.870384336,11805,0.630128741,1
11543,431.7630005,179.598114,82.52258301,0.88818568,11786,0.602641761,1
11634,427.105011,171.3263397,88.26649475,0.85707289,11967,0.709693134,1
12649,459.9450073,190.4369659,85.74949646,0.892888606,12886,0.698184013,1
11669,432.098999,175.2770538,86.84152985,0.86863476,11886,0.779804885,1
14870,506.5610046,214.9312286,89.4002533,0.909388304,15202,0.579727113,0
12509,439.447998,177.083374,90.62299347,0.859132469,12723,0.628214121,1
11747,452.1270142,194.4948578,78.74446106,0.914375782,11935,0.542636752,0
11902,454.9419861,196.4692993,78.05166626,0.917701066,12214,0.700777173,1
12433,442.4819946,173.859314,93.10706329,0.844515562,12769,0.629837871,1
15558,511.7179871,213.9776001,94.46471405,0.897275925,15926,0.632439017,0
11553,433.7770081,183.2213745,80.94514465,0.897119105,11729,0.806773722,1
10943,411.3859863,171.0179291,82.05995941,0.877360106,11155,0.624778748,1
14988,499.355011,212.2619781,90.98807526,0.903466225,15245,0.588688135,0
10655,417.973999,177.5075836,77.15759277,0.90058881,10822,0.733562827,1
13380,469.177002,190.813324,91.01315308,0.878916919,13747,0.619616568,0
10898,414.8110046,170.2353363,82.55313873,0.874549985,11094,0.602732122,1
12094,432.3909912,173.418808,89.67160034,0.855936348,12318,0.637869179,1
11720,425.4500122,171.5880127,88.36038208,0.857216239,11912,0.779203534,1
11573,427.2810059,176.7890625,84.64528656,0.877928078,11828,0.60683763,1
10481,413.7219849,174.1646271,77.66029358,0.895081937,10648,0.806478918,1
12918,459.8280029,193.3465729,86.05883026,0.895480156,13179,0.776695549,1
13200,477.8510132,202.5969543,83.68836975,0.910695612,13585,0.641399443,0
12771,449.2600098,190.3573914,85.92546082,0.892326653,12939,0.776069522,1
13824,491.6199951,206.3890228,86.85488129,0.907139122,14268,0.633866727,0
13077,472.9049988,203.4450684,82.57012939,0.913935423,13405,0.627374768,0
12899,456.0,184.9993744,90.23584747,0.872976124,13167,0.683644295,1
12574,444.631012,174.560257,93.24240112,0.845385969,12964,0.654725313,1
13173,467.4760132,194.6764526,87.36396027,0.893649876,13443,0.573162794,0
11161,433.8299866,182.0749054,78.95067596,0.901097536,11490,0.611226737,0
10956,422.1719971,178.3518677,79.15714264,0.896113157,11131,0.573132455,1
13200,472.4649963,203.313736,83.57887268,0.911597788,13467,0.745299518,0
12120,441.0,180.3765259,86.71607971,0.876857519,12479,0.642255306,1
13316,445.0499878,179.4551239,95.0330658,0.848269641,13517,0.814135492,1
13567,481.4049988,202.0196991,86.41854858,0.903886259,13976,0.750927091,0
14837,499.8320007,210.0672455,91.26864624,0.900684655,15263,0.680097163,0
14817,502.6440125,214.5908508,89.05412292,0.909823716,15275,0.797985792,0
10604,409.5109863,172.3027039,78.91883087,0.888939679,10755,0.58618021,1
11115,424.730011,177.7854156,80.54494476,0.891487241,11318,0.734633207,1
13415,470.355011,197.0299377,87.65262604,0.895595372,13629,0.582248271,0
11870,432.2980042,177.3648224,86.7665863,0.872172534,12143,0.77082926,1
13485,471.5700073,198.272644,87.72728729,0.896789312,13734,0.572319865,0
12597,451.5429993,189.6053619,85.2310257,0.893271267,12858,0.681545198,0
12385,444.678009,177.6416321,90.33319092,0.861053944,12724,0.736544728,1
15452,513.2620239,220.0390778,90.55233765,0.911396921,15775,0.781193137,0
12921,476.7460022,206.2226257,80.40367889,0.920862377,13218,0.546920657,0
15369,499.2659912,205.8752899,95.93621826,0.88478899,15666,0.616041362,0
13328,489.3859863,217.285614,78.70890808,0.932085991,13530,0.757444859,0
10246,419.9500122,178.9237061,74.24162292,0.909851253,10525,0.777862132,1
11895,429.3959961,179.2518616,85.53614044,0.878803372,12072,0.790628135,1
12986,462.1109924,195.5175781,86.1084671,0.89779532,13288,0.790575922,0
12582,446.2900085,180.488266,89.40398407,0.868696272,12801,0.703376591,1
10286,418.2890015,175.1485901,75.85381317,0.901354194,10548,0.641591787,1
12692,448.0610046,182.1931763,90.43366241,0.868115962,12999,0.735086322,1
11879,446.1430054,187.9102325,81.59091949,0.900815725,12095,0.652692318,1
14500,495.1069946,214.2878418,86.66110992,0.914575815,14712,0.581208944,0
11621,444.6619873,188.6421967,79.06629181,0.907924533,11849,0.619852781,1
12859,462.8720093,193.3418427,85.90898895,0.89585954,13279,0.708914518,0
12382,453.6029968,190.1286163,83.85016632,0.89749819,12605,0.638313234,1
10413,427.3680115,183.9760437,72.42983246,0.919242561,10591,0.771333337,1
17948,526.9180298,214.0938263,107.54245,0.864684939,18322,0.666369617,0
16390,502.678009,207.0486603,101.5171432,0.8715505,16635,0.714503706,0
15545,516.8690186,217.1186829,92.24694061,0.90525496,16019,0.657488465,0
11693,424.5039978,176.0240631,84.99131775,0.875709057,11842,0.60673517,1
13455,467.197998,195.9285736,88.51917267,0.892122746,13723,0.753528237,0
11732,441.1229858,176.48349,86.19246674,0.872626424,12076,0.637470126,1
12615,458.2349854,185.0419617,88.18565369,0.879135907,13014,0.621673584,1
13907,485.7200012,202.5810852,89.2024231,0.897836268,14358,0.555724263,0
12188,441.2829895,181.4772491,86.31768799,0.87964046,12364,0.601460695,1
14045,482.7420044,200.0272369,90.7138443,0.891252458,14305,0.572610915,0
14050,481.2510071,191.8238525,95.06197357,0.86856854,14600,0.607698977,0
15077,504.6369934,212.9424591,91.21266937,0.903615654,15404,0.786489308,0
10519,406.756012,169.019043,80.37228394,0.87970376,10684,0.605444908,1
12411,466.0280151,204.5133972,78.29598236,0.923814535,12707,0.530565977,0
10831,425.6010132,182.2354584,76.19515991,0.908394694,11017,0.588641286,1
15545,510.2839966,213.4366455,93.55502319,0.898815632,15909,0.568165183,0
12958,445.696991,178.8109741,93.66616058,0.851824164,13223,0.711978018,1
12378,454.0620117,195.4721375,81.28996277,0.90942651,12570,0.556564748,1
10846,418.8519897,172.2067719,81.69290161,0.880315602,11069,0.682739496,1
15141,505.42099,209.5935974,93.09237671,0.895949185,15559,0.566399813,0
11462,424.5570068,175.4199982,84.14051819,0.87745893,11650,0.798245013,1
12734,447.0840149,180.24823,91.31795502,0.862167537,13019,0.794881403,1
10878,423.7929993,179.8469391,77.79789734,0.901596367,11015,0.580160022,1
11012,428.2369995,176.3789673,80.69747162,0.889197648,11325,0.758715749,1
10574,415.9570007,172.7042999,78.68139648,0.890192568,10831,0.672774732,1
10468,427.7139893,182.20401,74.52765656,0.912519097,10672,0.539921582,1
15815,506.2900085,210.5045776,96.50235748,0.888728678,16112,0.795843422,0
13410,464.776001,186.4289856,93.29445648,0.865777612,13894,0.716690719,1
12907,466.2399902,194.4692688,85.91094971,0.897127688,13268,0.635405898,0
12103,446.0809937,181.4710999,86.55187225,0.878932714,12444,0.574691355,1
9577,403.17099,174.9822083,70.26763153,0.915828288,9769,0.627095342,1
14146,504.3559875,214.0628815,85.7449646,0.916270673,14716,0.625265181,0
13315,476.2030029,205.1886139,83.0610199,0.914403796,13510,0.551574171,0
16413,510.1099854,210.5551147,100.1218948,0.879708171,16665,0.599890351,0
10628,418.3039856,171.8248138,80.32759857,0.883994639,10828,0.715064228,1
12840,466.9030151,198.1559753,83.23425293,0.907503664,13091,0.591378033,0
11316,429.6350098,177.2783051,82.78518677,0.884268582,11544,0.756417096,1
11472,420.2569885,174.8252563,83.87501526,0.87739712,11617,0.742236018,1
10344,406.1889954,169.3666534,78.96368408,0.884663939,10533,0.717436552,1
14295,484.2269897,202.7705688,91.39711761,0.892654479,14528,0.551823974,0
15135,506.4349976,208.7226563,93.81930542,0.893284023,15656,0.574514151,0
13308,464.1329956,196.2423096,87.26089478,0.895699978,13486,0.597521544,1
11343,416.4689941,171.6786041,84.90172577,0.869155586,11492,0.734745443,1
11509,435.8670044,178.4244537,83.85386658,0.882683218,11792,0.584658384,1
13902,479.2319946,201.1148834,89.12859344,0.896436334,14202,0.698698282,0
12459,434.2879944,175.2012482,91.26869965,0.853595555,12651,0.636832952,1
11382,418.3359985,169.8829651,86.66008759,0.860105395,11575,0.620002151,1
11750,428.375,178.5536194,84.70418549,0.88031435,11869,0.608682156,1
11605,425.697998,173.5166779,86.13510895,0.868089199,11781,0.798417628,1
12831,455.2420044,187.2671204,88.07061768,0.882509768,13084,0.616519332,1
10584,437.0480042,188.4414215,72.54808807,0.922920704,10936,0.558051229,1
14563,496.776001,206.1271515,91.53044128,0.896002769,15116,0.591054857,0
12103,456.3649902,189.7859344,82.76078033,0.899910629,12483,0.62905407,1
10286,401.7890015,159.0746613,83.59862518,0.850774586,10524,0.770140767,1
14969,515.0980225,222.0448456,87.43668365,0.91920495,15269,0.546214223,0
14676,481.631012,202.4020691,92.94723511,0.888322175,14936,0.650531888,0
9236,394.3410034,160.928894,74.24967957,0.887201667,9465,0.577394366,1
11846,437.3469849,182.6288147,82.91296387,0.891003132,12019,0.579323173,1
14960,482.1400146,199.5439758,96.21820068,0.876066387,15149,0.611860931,1
16263,546.5620117,230.959549,91.65092468,0.917893529,16796,0.571232855,0
9165,380.6600037,156.6703949,75.54000854,0.876083851,9366,0.65436244,1
12198,442.42099,183.6641846,85.49795532,0.885041356,12391,0.713834286,1
13631,473.5469971,193.4940186,91.50906372,0.881100178,14141,0.580289483,0
14456,492.9509888,212.4112244,87.36013031,0.911509812,14726,0.795028329,0
10156,409.2900085,177.7449951,73.22962952,0.911187172,10327,0.751795113,1
14204,489.4450073,211.8838806,85.94508362,0.914040267,14487,0.686084151,0
14421,489.8179932,204.9568329,90.34169006,0.897613168,14716,0.625260174,0
12297,440.6010132,173.326355,92.03753662,0.847367346,12678,0.722163498,1
10128,403.7250061,166.9629517,78.24747467,0.883383036,10383,0.672242105,1
12467,467.2059937,199.8061523,80.19140625,0.915926516,12900,0.787058055,0
14181,485.2449951,206.8582764,87.94334412,0.905128479,14423,0.647830069,0
16091,508.8309937,209.1838837,99.23175812,0.880322516,16431,0.670458317,0
12362,448.1119995,181.0390625,88.52607727,0.872290075,12720,0.632780492,1
14522,499.8250122,217.6743622,85.6878891,0.919259667,14719,0.531941414,0
10806,408.6759949,163.7159424,85.63248444,0.852298796,11069,0.611441195,1
14333,493.8989868,207.5099487,89.44615936,0.902330339,14772,0.55979532,0
11593,435.3909912,182.1506805,81.85136414,0.893350422,11845,0.692864001,1
15475,511.427002,219.1482391,91.4625473,0.90874368,15759,0.788735986,0
12158,441.4779968,182.2872925,85.52101135,0.883115768,12359,0.71551317,0
13130,463.2780151,184.3139648,91.93473816,0.866720438,13485,0.710382521,1
10246,406.3710022,163.8946991,81.50821686,0.867566824,10655,0.707108378,1
12275,454.6929932,181.8712921,87.00899506,0.878136754,12709,0.692681015,1
13607,482.8179932,202.8472443,86.15413666,0.90532279,13901,0.556842387,0
15779,506.3770142,209.404892,97.43090057,0.885166109,16201,0.619464517,0
10499,408.7290039,165.5593719,82.35824585,0.867490113,10785,0.661312699,1
10398,405.6789856,162.2271576,82.39345551,0.8614223,10658,0.644717276,1
15547,501.8049927,208.499176,95.80786133,0.888171613,15867,0.598283708,0
12720,449.6239929,178.6147766,92.7516861,0.854602098,13095,0.743859649,0
12210,453.1239929,189.4207764,83.15539551,0.898487926,12641,0.637331665,0
17079,520.4500122,216.1599884,101.7624969,0.882253826,17418,0.794372082,0
10167,406.8259888,160.961853,82.92120361,0.857093692,10479,0.665031374,1
16588,531.3950195,221.885498,96.65257263,0.900142014,16854,0.578987777,0
11962,449.4419861,192.088913,80.96472931,0.906830192,12171,0.538901627,0
15809,521.4970093,224.5216522,90.6051178,0.914958775,16150,0.564607143,0
13273,463.3330078,197.4527893,85.99746704,0.900172114,13462,0.585823357,0
11465,434.1350098,180.835083,82.00426483,0.89126879,11727,0.650607169,1
12354,453.0899963,192.0067444,82.873703,0.902056158,12602,0.65761739,1
10863,411.6220093,168.2714233,83.16527557,0.869329512,11057,0.702833831,1
11182,429.5950012,181.4321747,79.18195343,0.899739504,11389,0.67975682,1
13787,476.8959961,201.3383179,88.16448212,0.899027467,14045,0.575994313,0
15868,519.5289917,219.1789246,93.26964569,0.904939115,16281,0.571263969,0
10780,407.1579895,163.3930206,85.59427643,0.851807356,11096,0.673749983,1
16602,528.3530273,224.4154205,95.47276306,0.904991925,16900,0.565482497,0
11497,438.9100037,179.6929169,82.84305573,0.887386739,11820,0.574390471,1
12743,449.230011,180.9447632,90.80771637,0.864952803,13044,0.619373977,1
10875,418.9819946,166.6903992,85.32958221,0.859042287,11334,0.76219511,1
13840,476.901001,201.6256866,88.24250031,0.899142981,14205,0.630581379,0
14057,463.1419983,189.7926025,95.08885193,0.865438879,14259,0.626119077,0
11366,423.1149902,171.9066467,85.57929993,0.86727792,11599,0.611404002,1
12136,455.4289856,195.5704041,80.09986877,0.912278473,12334,0.772304952,1
14795,497.5159912,213.6031799,89.84618378,0.90723604,15002,0.803072274,0
11502,423.8320007,167.8920898,88.34923553,0.850344539,11770,0.627598643,1
11226,413.5499878,168.5334778,85.62770081,0.861312628,11424,0.77239579,1
11149,416.8909912,167.2921295,86.69961548,0.85522747,11323,0.69089669,1
13959,477.2630005,200.4944,89.45983887,0.894935191,14242,0.715736032,0
11794,422.1019897,169.2856598,89.53070831,0.848700643,12026,0.76395905,1
13149,463.3110046,189.8730927,89.23203278,0.882689774,13421,0.787176728,1
12711,470.1629944,196.3638,83.78096008,0.904411197,13007,0.560449719,0
12637,455.2909851,187.8065033,86.84584045,0.886660039,12958,0.617342472,1
11617,418.45401,167.9147491,88.90756989,0.848322153,11822,0.760673106,1
15094,513.9240112,224.7196503,86.43656158,0.923065901,15292,0.79417026,0
12237,432.3900146,169.6468048,93.41069031,0.83475697,12577,0.704571605,1
11108,403.6180115,164.1064453,86.64311981,0.849263608,11256,0.796843588,1
10622,408.0280151,166.3291016,81.88404846,0.870424807,10808,0.620806575,1
12960,460.8670044,191.5177002,86.79779053,0.891403615,13211,0.588235319,1
11764,430.1839905,171.9667358,88.35490417,0.85791558,12010,0.626911819,1
12573,444.9609985,180.3715057,89.74238586,0.867439926,12827,0.662923098,1
12899,472.2630005,205.5205536,80.43336487,0.920235932,13107,0.585918665,0
12364,442.855011,175.3573914,91.6060257,0.852702916,12679,0.617891073,1
15290,519.3170166,221.4296265,88.87734222,0.915911794,15699,0.661561072,0
10015,402.4559937,159.7266846,81.87760925,0.85862112,10408,0.606969714,1
11734,430.2799988,181.8872986,82.55502319,0.891062796,11875,0.799427688,1
12495,443.678009,184.9876709,87.13018036,0.882130384,12690,0.742600739,1
11671,430.2399902,177.1801453,84.81885529,0.877970159,11895,0.674624264,1
14930,499.9249878,212.2458191,90.01747894,0.905606449,15248,0.624372721,0
13684,505.6549988,213.5936279,83.5105896,0.920399666,14158,0.577627718,0
10304,416.5610046,174.274231,76.18439484,0.899387479,10541,0.612240076,1
14232,492.54599,205.026947,89.55808258,0.89955318,14620,0.715175867,0
11027,422.3890076,172.8674316,82.66506958,0.878251433,11350,0.78183496,1
14184,479.2340088,197.4643097,92.07521057,0.884633064,14537,0.60383141,0
10819,413.2569885,165.1613922,84.57161713,0.858952999,11091,0.609521151,1
12345,448.7690125,180.5204926,88.84284973,0.870511413,12676,0.594997108,1
15007,506.5799866,217.2674713,88.55015564,0.913177133,15314,0.73737222,0
14471,503.6740112,207.9287262,90.16022491,0.901100039,14894,0.554954767,0
10841,413.4599915,170.964798,81.67490387,0.878507078,11070,0.654491663,1
12448,443.9689941,187.1029358,85.6495285,0.889072239,12621,0.625842154,1
11831,428.7009888,167.4166412,92.25314331,0.834479332,12116,0.773267984,1
11898,422.3680115,166.2357178,91.87953186,0.83337611,12063,0.662767351,1
13998,486.3760071,204.2037964,88.51287842,0.901175857,14401,0.546882331,0
11981,448.8269958,190.1289978,81.32439423,0.903905272,12154,0.562092423,0
13286,480.0710144,202.5484009,85.11695099,0.907417536,13633,0.550144911,0
12337,446.2200012,180.5418091,87.79290771,0.873806,12628,0.612927258,1
14755,510.1380005,218.6991577,86.81235504,0.917840779,15025,0.533326089,0
10832,420.0769958,167.8293915,84.05239868,0.865551174,11207,0.597298026,1
11026,425.0100098,179.9587708,79.05262756,0.898349285,11185,0.55861789,1
13241,466.9899902,193.54422,88.05834961,0.890502691,13577,0.57765466,0
12512,454.5100098,186.9508362,86.57541656,0.886310279,12817,0.571324229,1
14092,499.4169922,210.9630127,86.79673004,0.911440909,14618,0.772926748,0
13258,476.0910034,195.3047791,88.26482391,0.892051518,13583,0.575434029,1
13536,478.006012,203.1737823,85.91057587,0.906203032,13810,0.552805662,0
14625,497.2520142,212.7985077,88.36369324,0.909709215,14924,0.548945248,0
14601,476.2260132,192.6065369,97.93213654,0.861087382,14815,0.627837956,0
11702,432.7739868,177.7246094,84.66332245,0.879242897,11975,0.597162664,0
12538,452.6600037,188.8052826,86.10971832,0.889940381,12846,0.684164584,1
14274,488.8299866,203.5678558,89.92999268,0.897128761,14529,0.572356522,0
15786,500.8609924,205.4672394,98.81665039,0.876755536,16127,0.610913336,0
13831,483.6159973,202.8757782,88.29086304,0.900335431,14270,0.591068387,0
14022,483.0190125,204.4829559,88.56926727,0.901327789,14358,0.704729378,0
14741,497.2250061,212.4633636,89.45372772,0.907046139,15036,0.553714991,0
10392,416.4890137,177.3663483,75.56694794,0.904699564,10559,0.562459409,1
10173,406.9660034,174.5035858,74.86865234,0.903286517,10342,0.762708068,1
13502,473.0119934,198.1473846,88.03559113,0.895881295,13778,0.753880501,0
11176,427.3330078,176.6558533,82.13243103,0.885347962,11438,0.580873191,1
14802,497.8320007,209.6179504,91.14713287,0.90051496,15208,0.62297982,0
15390,511.5090027,214.466095,92.45722198,0.902302206,15788,0.773289144,0
12406,449.7139893,188.5073853,84.51765442,0.893857121,12602,0.79832691,1
12299,446.1019897,185.8578949,85.4524765,0.88803637,12528,0.668423891,1
13413,475.3900146,196.856781,87.78818512,0.895058095,13917,0.571008921,0
14256,492.927002,209.8032074,87.69036865,0.90846318,14730,0.702266037,0
12796,471.2090149,203.9296265,80.33000946,0.919148862,13022,0.684058607,0
11107,408.4580078,162.1762848,87.87323761,0.840483069,11330,0.661130965,1
12225,436.4840088,172.7252197,91.47328186,0.848254681,12537,0.646107495,1
12057,448.4410095,183.9449615,85.17786407,0.886326075,12295,0.732681096,1
10297,426.2219849,180.0431976,73.69879913,0.912382126,10621,0.564528525,1
11931,445.1010132,187.920517,82.14220428,0.899407387,12174,0.648142099,0
14162,480.2529907,202.8959198,89.48752594,0.897481859,14414,0.584024072,0
12826,452.821991,181.8579712,91.52682495,0.864119112,13129,0.606200993,1
13877,489.6229858,205.1451263,86.93637085,0.905765235,14176,0.563807726,0
13372,472.1700134,197.780365,87.60530853,0.896550059,13750,0.607348859,0
15167,514.2310181,220.546524,88.99761963,0.914965451,15456,0.628033102,0
9858,388.6669922,155.1244812,81.84178162,0.849500537,10101,0.656543434,1
12581,439.1549988,171.1239014,95.38031006,0.830260396,12858,0.695736349,1
14261,496.3590088,208.8519745,88.24221039,0.906357884,14763,0.695658565,0
12278,453.6929932,184.0501556,86.66008759,0.882213056,12601,0.629834831,1
13891,486.9379883,209.8047638,85.73842621,0.91268754,14170,0.828472614,0
15189,506.821991,209.1895447,93.61980438,0.894266009,15629,0.674078047,0
12879,476.5769958,203.1659698,81.26083374,0.916527092,13105,0.660393834,0
12780,448.6610107,181.9351654,90.70710754,0.866850436,13038,0.607356727,1
12445,440.5769958,184.6552124,86.31019592,0.884039223,12597,0.672302961,1
10685,416.7170105,173.2751465,79.70606995,0.88792038,10871,0.706679881,1
13010,463.4190063,194.7675629,86.11576843,0.896942914,13349,0.776948333,1
14013,458.9110107,181.9514923,99.44376373,0.83743304,14323,0.794387758,0
14439,492.553009,211.8521423,87.43466949,0.910859942,14614,0.572794378,0
11621,402.2109985,153.5849915,96.63773346,0.777232587,11797,0.810108066,1
13589,479.8359985,201.7117767,87.16551208,0.901811779,13908,0.589339912,1
15061,497.3590088,207.6504211,93.05584717,0.893964887,15327,0.716780901,0
12198,432.0270081,176.9954376,88.56768799,0.865797043,12400,0.749493062,1
14913,502.8680115,215.6001434,88.82379913,0.911191106,15300,0.692725778,0
10937,424.5859985,177.1670532,79.75700378,0.892938018,11103,0.59521091,0
10451,419.6960144,174.2336884,78.35890198,0.89316231,10722,0.586871088,1
10364,417.1029968,171.7311554,78.38077545,0.889766753,10737,0.571208119,1
11874,435.9360046,177.2800293,86.48963928,0.872916222,12097,0.722482502,1
12201,443.4559937,178.085556,88.47780609,0.86784929,12544,0.639130414,1
13988,491.4890137,208.3646393,86.78496552,0.909133315,14427,0.613105416,0
11733,436.2600098,182.8892212,82.626091,0.892128289,11955,0.686622202,0
